corr,rt,block_type,trial_type
1.0,0.7475,step1,practice
1.0,0.6412,step1,practice
1.0,0.4746,step1,practice
0.0,0.6433,step1,practice
1.0,0.7406,step1,practice
1.0,0.7447,step1,practice
1.0,3.3641,step1,practice
1.0,0.6379,step1,practice
1.0,0.6183,step1,practice
1.0,1.7094,step1,practice
1.0,0.5093,step1,practice
1.0,0.6491,step1,practice
1.0,0.685,step1,practice
1.0,0.7395,step1,practice
1.0,0.6368,step1,practice
1.0,0.5294,step1,practice
1.0,0.5704,step1,practice
1.0,0.4856,step1,practice
1.0,0.5823,step1,practice
1.0,0.5702,step1,practice
1.0,0.746,step4,practice
1.0,1.5221,step4,practice
1.0,0.4429,step4,practice
1.0,0.5702,step4,practice
1.0,0.6001,step4,practice
1.0,0.7589,step4,practice
1.0,0.5769,step4,practice
1.0,0.455,step4,practice
1.0,0.4686,step4,practice
0.0,0.3093,step4,practice
1.0,0.6915,step4,practice
1.0,0.4969,step4,practice
1.0,0.5838,step4,practice
1.0,0.5455,step4,practice
1.0,0.7282,step4,practice
1.0,0.7216,step4,practice
1.0,0.6353,step4,practice
1.0,0.758,step4,practice
1.0,0.5203,step4,practice
1.0,1.0077,step4,practice
1.0,0.8973,step5,practice
1.0,0.5881,step5,practice
1.0,0.4182,step5,practice
1.0,0.7217,step5,practice
1.0,1.2854,step5,practice
1.0,1.0688,step5,practice
1.0,0.8079,step5,practice
1.0,0.7515,step5,practice
1.0,1.1152,step5,practice
1.0,0.6021,step5,practice
1.0,1.0551,step5,practice
0.0,0.5881,step5,practice
0.0,0.9229,step5,practice
1.0,2.2312,step5,practice
1.0,0.6854,step5,practice
1.0,0.7219,step5,practice
0.0,0.5894,step5,practice
1.0,1.2674,step5,practice
1.0,0.473,step5,practice
1.0,0.7461,step5,practice
1.0,1.3518,step5,test
0.0,0.9215,step5,test
1.0,0.6127,step5,test
1.0,0.5894,step5,test
1.0,0.6608,step5,test
1.0,1.3702,step5,test
1.0,0.5341,step5,test
1.0,0.4789,step5,test
1.0,0.5092,step5,test
1.0,0.5048,step5,test
1.0,0.6565,step5,test
1.0,0.5445,step5,test
1.0,0.8126,step5,test
1.0,0.879,step5,test
1.0,0.4927,step5,test
1.0,1.655,step5,test
1.0,0.5702,step5,test
1.0,0.6565,step5,test
1.0,0.5052,step5,test
1.0,0.5585,step5,test
1.0,0.4124,step5,test
0.0,0.292,step5,test
1.0,0.8488,step5,test
0.0,0.5579,step5,test
0.0,2.2186,step5,test
1.0,1.0912,step5,test
1.0,0.872,step5,test
1.0,0.6194,step5,test
1.0,1.7941,step5,test
1.0,0.5763,step5,test
1.0,0.4546,step5,test
0.0,0.5408,step5,test
0.0,0.3948,step5,test
1.0,0.8498,step5,test
1.0,0.7965,step5,test
1.0,0.5953,step5,test
0.0,0.5761,step5,test
1.0,0.7159,step5,test
1.0,2.2972,step5,test
1.0,0.5404,step5,test
1.0,1.2621,step2,practice
1.0,1.1874,step2,practice
1.0,0.5341,step2,practice
1.0,1.7159,step2,practice
1.0,0.7884,step2,practice
1.0,0.5763,step2,practice
1.0,0.5828,step2,practice
1.0,0.6983,step2,practice
0.0,0.4843,step2,practice
1.0,1.4195,step2,practice
1.0,0.4058,step2,practice
1.0,0.5527,step2,practice
1.0,0.4233,step2,practice
1.0,0.7578,step2,practice
1.0,0.648,step2,practice
1.0,0.54,step2,practice
1.0,1.0244,step2,practice
1.0,0.594,step2,practice
1.0,1.0912,step2,practice
1.0,0.4278,step2,practice
1.0,0.6424,step3,practice
1.0,0.4128,step3,practice
1.0,0.4304,step3,practice
1.0,0.672,step3,practice
1.0,0.6478,step3,practice
1.0,0.6723,step3,practice
1.0,0.6966,step3,practice
1.0,0.5465,step3,practice
1.0,0.4611,step3,practice
1.0,0.5051,step3,practice
1.0,0.5768,step3,practice
1.0,0.4491,step3,practice
1.0,0.4911,step3,practice
0.0,0.3882,step3,practice
1.0,1.1049,step3,practice
1.0,0.5889,step3,practice
1.0,0.6299,step3,practice
1.0,1.0487,step3,practice
1.0,0.4797,step3,practice
1.0,0.5528,step3,practice
1.0,0.5705,step3,test
0.0,0.5217,step3,test
1.0,0.1534,step3,test
1.0,0.4902,step3,test
1.0,1.0303,step3,test
1.0,0.4607,step3,test
1.0,0.6792,step3,test
1.0,0.4197,step3,test
1.0,0.5992,step3,test
1.0,0.8001,step3,test
1.0,0.5096,step3,test
1.0,0.5171,step3,test
1.0,0.4918,step3,test
1.0,0.3639,step3,test
1.0,0.3873,step3,test
1.0,0.4853,step3,test
1.0,0.3897,step3,test
1.0,0.5151,step3,test
1.0,0.4417,step3,test
1.0,0.5386,step3,test
1.0,0.3462,step3,test
1.0,0.4491,step3,test
1.0,0.3405,step3,test
1.0,0.4071,step3,test
1.0,0.534,step3,test
1.0,0.5583,step3,test
1.0,0.6178,step3,test
1.0,0.57,step3,test
1.0,0.3355,step3,test
0.0,0.2731,step3,test
1.0,0.5639,step3,test
1.0,0.5035,step3,test
0.0,0.5434,step3,test
1.0,0.5398,step3,test
0.0,0.5764,step3,test
1.0,1.2427,step3,test
1.0,0.5823,step3,test
1.0,0.4491,step3,test
0.0,0.627,step3,test
1.0,0.8257,step3,test
