corr,rt,block_type,trial_type
1.0,0.565,step1,practice
1.0,0.736,step1,practice
1.0,0.634,step1,practice
1.0,0.754,step1,practice
1.0,0.6,step1,practice
1.0,0.617,step1,practice
1.0,0.702,step1,practice
1.0,1.249,step1,practice
1.0,0.532,step1,practice
1.0,0.604,step1,practice
1.0,0.611,step1,practice
0.0,0.949,step1,practice
1.0,0.601,step1,practice
1.0,0.966,step1,practice
1.0,0.599,step1,practice
1.0,0.504,step1,practice
1.0,0.717,step1,practice
1.0,0.539,step1,practice
1.0,0.517,step1,practice
1.0,1.435,step1,practice
1.0,0.468,step4,practice
1.0,0.449,step4,practice
1.0,0.489,step4,practice
1.0,0.503,step4,practice
1.0,0.451,step4,practice
1.0,0.518,step4,practice
1.0,0.572,step4,practice
1.0,0.999,step4,practice
1.0,0.733,step4,practice
0.0,0.5,step4,practice
1.0,0.588,step4,practice
1.0,0.46,step4,practice
1.0,0.4,step4,practice
1.0,0.471,step4,practice
1.0,0.87,step4,practice
1.0,0.582,step4,practice
0.0,0.502,step4,practice
0.0,1.267,step4,practice
1.0,0.567,step4,practice
1.0,0.485,step4,practice
1.0,0.97,step5,practice
1.0,0.705,step5,practice
1.0,0.618,step5,practice
1.0,0.856,step5,practice
1.0,0.818,step5,practice
1.0,0.755,step5,practice
1.0,0.569,step5,practice
1.0,0.704,step5,practice
1.0,0.642,step5,practice
1.0,0.849,step5,practice
1.0,0.566,step5,practice
1.0,0.587,step5,practice
1.0,0.7,step5,practice
1.0,0.788,step5,practice
1.0,0.472,step5,practice
1.0,0.883,step5,practice
0.0,0.548,step5,practice
1.0,0.804,step5,practice
1.0,0.784,step5,practice
1.0,0.966,step5,practice
1.0,1.197,step5,test
1.0,0.867,step5,test
1.0,1.4,step5,test
1.0,0.44,step5,test
1.0,0.488,step5,test
1.0,0.689,step5,test
1.0,0.501,step5,test
1.0,0.9,step5,test
1.0,1.521,step5,test
1.0,0.651,step5,test
1.0,0.667,step5,test
1.0,0.55,step5,test
1.0,0.75,step5,test
1.0,0.631,step5,test
1.0,0.44,step5,test
1.0,1.097,step5,test
1.0,0.761,step5,test
1.0,0.632,step5,test
1.0,0.633,step5,test
0.0,0.569,step5,test
1.0,0.79,step5,test
1.0,0.706,step5,test
1.0,0.721,step5,test
0.0,0.601,step5,test
1.0,0.753,step5,test
1.0,0.784,step5,test
1.0,0.751,step5,test
1.0,0.599,step5,test
1.0,0.434,step5,test
1.0,0.501,step5,test
1.0,0.533,step5,test
1.0,0.601,step5,test
1.0,0.799,step5,test
1.0,0.582,step5,test
1.0,0.583,step5,test
1.0,0.614,step5,test
1.0,1.017,step5,test
1.0,1.484,step5,test
1.0,0.485,step5,test
1.0,0.817,step5,test
1.0,0.717,step2,practice
1.0,0.416,step2,practice
1.0,0.732,step2,practice
1.0,0.501,step2,practice
1.0,0.5,step2,practice
1.0,0.518,step2,practice
1.0,0.538,step2,practice
1.0,0.467,step2,practice
1.0,0.517,step2,practice
1.0,0.649,step2,practice
1.0,0.634,step2,practice
1.0,0.617,step2,practice
1.0,1.249,step2,practice
1.0,0.7,step2,practice
1.0,0.75,step2,practice
1.0,0.717,step2,practice
1.0,1.002,step2,practice
1.0,0.718,step2,practice
1.0,0.583,step2,practice
1.0,0.65,step2,practice
1.0,0.684,step3,practice
1.0,0.634,step3,practice
1.0,0.566,step3,practice
1.0,0.466,step3,practice
1.0,0.666,step3,practice
1.0,0.668,step3,practice
1.0,0.568,step3,practice
1.0,0.82,step3,practice
1.0,0.906,step3,practice
1.0,0.518,step3,practice
1.0,1.5,step3,practice
1.0,0.401,step3,practice
1.0,0.906,step3,practice
1.0,0.573,step3,practice
1.0,0.568,step3,practice
1.0,0.517,step3,practice
1.0,1.168,step3,practice
1.0,0.387,step3,practice
1.0,0.555,step3,practice
1.0,0.583,step3,practice
1.0,0.485,step3,test
1.0,0.52,step3,test
1.0,0.589,step3,test
1.0,0.807,step3,test
1.0,0.499,step3,test
1.0,0.596,step3,test
1.0,0.6,step3,test
1.0,0.507,step3,test
1.0,0.506,step3,test
1.0,0.468,step3,test
1.0,0.517,step3,test
1.0,1.086,step3,test
1.0,0.534,step3,test
1.0,0.884,step3,test
1.0,0.881,step3,test
1.0,0.765,step3,test
1.0,0.581,step3,test
1.0,0.532,step3,test
1.0,0.57,step3,test
1.0,0.6,step3,test
1.0,0.666,step3,test
1.0,0.45,step3,test
1.0,0.552,step3,test
1.0,0.821,step3,test
1.0,0.688,step3,test
1.0,0.553,step3,test
0.0,0.438,step3,test
1.0,0.939,step3,test
1.0,0.568,step3,test
1.0,0.599,step3,test
1.0,1.267,step3,test
1.0,0.982,step3,test
1.0,0.735,step3,test
1.0,0.935,step3,test
1.0,0.484,step3,test
1.0,0.498,step3,test
1.0,0.582,step3,test
0.0,1.18,step3,test
1.0,0.568,step3,test
1.0,0.539,step3,test
