corr,rt,block_type,trial_type
1.0,1.1627,step1,practice
1.0,0.7705,step1,practice
1.0,0.518,step1,practice
1.0,0.4792,step1,practice
1.0,0.5464,step1,practice
1.0,0.4969,step1,practice
1.0,0.5304,step1,practice
1.0,0.4181,step1,practice
1.0,0.531,step1,practice
1.0,0.8193,step1,practice
1.0,0.517,step1,practice
1.0,0.3872,step1,practice
1.0,0.4643,step1,practice
1.0,0.4181,step1,practice
1.0,0.3658,step1,practice
1.0,0.4971,step1,practice
1.0,0.76,step1,practice
1.0,0.504,step1,practice
1.0,0.5762,step1,practice
1.0,0.5803,step1,practice
1.0,0.9,step2,practice
1.0,0.5738,step2,practice
1.0,0.4725,step2,practice
1.0,0.5816,step2,practice
1.0,0.6322,step2,practice
1.0,0.4951,step2,practice
1.0,0.5951,step2,practice
1.0,0.5515,step2,practice
1.0,0.5656,step2,practice
1.0,0.5725,step2,practice
1.0,0.4486,step2,practice
1.0,0.5333,step2,practice
1.0,0.7519,step2,practice
1.0,0.7219,step2,practice
1.0,0.4804,step2,practice
1.0,0.5513,step2,practice
1.0,0.4671,step2,practice
1.0,0.4854,step2,practice
1.0,0.5146,step2,practice
1.0,0.5502,step2,practice
1.0,0.5182,step3,practice
1.0,0.5021,step3,practice
1.0,0.69,step3,practice
1.0,0.6377,step3,practice
1.0,0.4715,step3,practice
1.0,0.6357,step3,practice
1.0,0.6162,step3,practice
1.0,0.4539,step3,practice
1.0,0.4773,step3,practice
1.0,0.6568,step3,practice
1.0,0.5384,step3,practice
1.0,0.5233,step3,practice
1.0,0.6392,step3,practice
1.0,0.5278,step3,practice
1.0,0.5298,step3,practice
1.0,0.5692,step3,practice
1.0,0.6394,step3,practice
1.0,0.5226,step3,practice
1.0,0.7694,step3,practice
1.0,0.4824,step3,practice
1.0,0.8786,step3,test
1.0,0.4966,step3,test
1.0,0.5489,step3,test
1.0,0.6134,step3,test
1.0,0.5327,step3,test
1.0,0.6919,step3,test
1.0,0.6597,step3,test
1.0,0.6279,step3,test
1.0,0.5861,step3,test
1.0,0.597,step3,test
1.0,0.5158,step3,test
1.0,0.4817,step3,test
1.0,0.4336,step3,test
1.0,0.398,step3,test
1.0,0.5178,step3,test
1.0,0.5592,step3,test
1.0,0.49,step3,test
1.0,0.4635,step3,test
1.0,0.5132,step3,test
1.0,0.502,step3,test
1.0,0.618,step3,test
1.0,0.5478,step3,test
1.0,0.5351,step3,test
1.0,0.4447,step3,test
1.0,0.4737,step3,test
1.0,0.5767,step3,test
1.0,0.5664,step3,test
1.0,0.5158,step3,test
1.0,0.5698,step3,test
1.0,0.4993,step3,test
1.0,0.514,step3,test
1.0,0.437,step3,test
1.0,0.7473,step3,test
1.0,0.5353,step3,test
1.0,0.6331,step3,test
1.0,0.5157,step3,test
1.0,0.5187,step3,test
1.0,0.7011,step3,test
1.0,0.5163,step3,test
1.0,0.4793,step3,test
1.0,0.6653,step4,practice
1.0,0.6307,step4,practice
1.0,0.5513,step4,practice
1.0,0.4992,step4,practice
1.0,1.0833,step4,practice
1.0,0.974,step4,practice
1.0,0.5207,step4,practice
1.0,0.5646,step4,practice
1.0,0.5146,step4,practice
1.0,0.5311,step4,practice
1.0,0.5978,step4,practice
1.0,0.5828,step4,practice
1.0,0.5163,step4,practice
1.0,0.5252,step4,practice
1.0,0.5688,step4,practice
1.0,0.531,step4,practice
1.0,0.4959,step4,practice
1.0,0.5889,step4,practice
1.0,0.641,step4,practice
1.0,0.5476,step4,practice
1.0,1.4705,step5,practice
1.0,1.2013,step5,practice
1.0,1.0016,step5,practice
1.0,1.0057,step5,practice
1.0,0.7313,step5,practice
0.0,0.8002,step5,practice
1.0,0.6463,step5,practice
1.0,1.0212,step5,practice
1.0,0.7691,step5,practice
1.0,1.1011,step5,practice
1.0,0.5562,step5,practice
1.0,0.4676,step5,practice
0.0,0.637,step5,practice
1.0,1.2847,step5,practice
1.0,0.4976,step5,practice
1.0,0.4145,step5,practice
1.0,1.0296,step5,practice
1.0,0.9477,step5,practice
1.0,0.7002,step5,practice
1.0,0.5914,step5,practice
1.0,1.2981,step5,test
1.0,0.6641,step5,test
1.0,0.5135,step5,test
1.0,1.399,step5,test
1.0,0.7266,step5,test
1.0,0.4673,step5,test
1.0,0.5385,step5,test
0.0,0.6902,step5,test
0.0,1.3041,step5,test
1.0,1.8049,step5,test
1.0,0.8021,step5,test
1.0,0.5574,step5,test
1.0,0.6518,step5,test
1.0,0.423,step5,test
0.0,0.5815,step5,test
1.0,1.3261,step5,test
1.0,0.919,step5,test
1.0,0.8657,step5,test
1.0,0.4917,step5,test
1.0,0.6011,step5,test
1.0,0.5747,step5,test
1.0,0.5214,step5,test
0.0,0.5807,step5,test
0.0,0.6673,step5,test
1.0,0.8032,step5,test
1.0,0.6296,step5,test
1.0,0.9495,step5,test
1.0,0.5859,step5,test
0.0,0.4617,step5,test
1.0,0.5319,step5,test
0.0,0.5529,step5,test
1.0,0.6708,step5,test
1.0,0.4645,step5,test
1.0,0.8016,step5,test
1.0,0.6928,step5,test
1.0,0.9744,step5,test
1.0,1.0345,step5,test
1.0,0.6306,step5,test
1.0,0.7164,step5,test
1.0,0.6669,step5,test
