corr,rt,block_type,trial_type
1.0,1.4256,step1,practice
1.0,0.6593,step1,practice
1.0,0.7808,step1,practice
1.0,0.4986,step1,practice
1.0,0.5686,step1,practice
1.0,0.3889,step1,practice
1.0,0.8301,step1,practice
1.0,0.5645,step1,practice
1.0,0.4479,step1,practice
0.0,0.7181,step1,practice
1.0,0.627,step1,practice
1.0,0.468,step1,practice
1.0,0.4829,step1,practice
1.0,0.615,step1,practice
1.0,0.4518,step1,practice
1.0,0.3977,step1,practice
1.0,0.4422,step1,practice
1.0,0.6462,step1,practice
0.0,0.5224,step1,practice
1.0,0.513,step1,practice
1.0,0.74,step2,practice
1.0,0.6999,step2,practice
1.0,0.5084,step2,practice
1.0,0.4688,step2,practice
1.0,0.4992,step2,practice
1.0,0.5,step2,practice
1.0,0.9221,step2,practice
1.0,1.2836,step2,practice
1.0,1.7886,step2,practice
1.0,0.9164,step2,practice
1.0,0.9336,step2,practice
1.0,0.9559,step2,practice
1.0,0.7499,step2,practice
1.0,0.5331,step2,practice
1.0,0.7664,step2,practice
1.0,0.6596,step2,practice
1.0,0.7396,step2,practice
0.0,0.6264,step2,practice
1.0,0.5408,step2,practice
1.0,0.8668,step2,practice
1.0,0.4706,step3,practice
1.0,0.6227,step3,practice
1.0,0.4999,step3,practice
0.0,0.4997,step3,practice
1.0,0.4166,step3,practice
1.0,0.4502,step3,practice
1.0,0.4167,step3,practice
1.0,0.5498,step3,practice
1.0,0.6013,step3,practice
1.0,0.549,step3,practice
1.0,0.5357,step3,practice
1.0,0.6336,step3,practice
1.0,0.5339,step3,practice
1.0,0.4586,step3,practice
1.0,0.4521,step3,practice
1.0,0.4331,step3,practice
1.0,0.5357,step3,practice
1.0,0.5824,step3,practice
1.0,1.8249,step3,practice
1.0,1.7164,step3,practice
1.0,0.4662,step3,test
1.0,0.5172,step3,test
1.0,0.5353,step3,test
1.0,0.6993,step3,test
1.0,0.6256,step3,test
1.0,0.5536,step3,test
1.0,0.5002,step3,test
1.0,0.7442,step3,test
1.0,0.4898,step3,test
1.0,1.7487,step3,test
1.0,6.0389,step3,test
1.0,4.167,step3,test
1.0,6.6747,step3,test
1.0,2.8213,step3,test
1.0,2.4205,step3,test
1.0,1.3215,step3,test
1.0,1.0054,step3,test
1.0,1.8682,step3,test
1.0,3.6325,step3,test
1.0,19.9758,step3,test
1.0,1.9673,step3,test
1.0,1.3006,step3,test
1.0,1.5783,step3,test
1.0,6.5848,step3,test
1.0,16.7917,step3,test
1.0,9.3054,step3,test
1.0,9.2672,step3,test
1.0,1.0906,step3,test
1.0,1.6021,step3,test
1.0,1.3539,step3,test
1.0,1.4331,step3,test
1.0,1.4504,step3,test
1.0,0.8841,step3,test
1.0,0.541,step3,test
0.0,0.7207,step3,test
1.0,0.0005,step3,test
1.0,0.5165,step3,test
1.0,0.5182,step3,test
1.0,0.4422,step3,test
1.0,0.7328,step3,test
1.0,0.7832,step4,practice
1.0,0.5518,step4,practice
1.0,0.4833,step4,practice
1.0,0.4863,step4,practice
1.0,0.4175,step4,practice
1.0,0.483,step4,practice
1.0,0.4166,step4,practice
1.0,0.4213,step4,practice
1.0,0.4998,step4,practice
1.0,0.4277,step4,practice
1.0,0.4604,step4,practice
1.0,0.4538,step4,practice
1.0,0.5369,step4,practice
1.0,0.6079,step4,practice
1.0,0.522,step4,practice
1.0,0.7081,step4,practice
1.0,0.4331,step4,practice
1.0,0.4734,step4,practice
1.0,0.4567,step4,practice
1.0,0.5001,step4,practice
1.0,3.8889,step5,practice
1.0,1.0736,step5,practice
1.0,0.7368,step5,practice
1.0,0.5162,step5,practice
1.0,0.9229,step5,practice
1.0,0.6666,step5,practice
1.0,0.7829,step5,practice
1.0,0.7758,step5,practice
1.0,0.7596,step5,practice
0.0,0.5164,step5,practice
1.0,0.7916,step5,practice
0.0,0.8024,step5,practice
1.0,0.9158,step5,practice
1.0,0.7194,step5,practice
1.0,0.4377,step5,practice
1.0,0.3837,step5,practice
1.0,0.5907,step5,practice
1.0,0.8831,step5,practice
1.0,0.5441,step5,practice
1.0,0.5349,step5,practice
1.0,1.8001,step5,test
1.0,0.4832,step5,test
1.0,0.6819,step5,test
1.0,0.8669,step5,test
1.0,0.5199,step5,test
1.0,0.4772,step5,test
1.0,0.5006,step5,test
0.0,0.45,step5,test
0.0,0.4884,step5,test
1.0,0.6022,step5,test
1.0,0.4879,step5,test
1.0,0.7681,step5,test
1.0,0.5169,step5,test
1.0,0.5001,step5,test
1.0,0.4683,step5,test
1.0,0.5695,step5,test
1.0,0.4996,step5,test
1.0,0.4519,step5,test
1.0,0.5497,step5,test
1.0,0.7834,step5,test
1.0,0.9056,step5,test
1.0,0.5168,step5,test
1.0,1.2831,step5,test
1.0,0.5168,step5,test
1.0,0.7179,step5,test
1.0,0.6194,step5,test
1.0,0.7184,step5,test
1.0,1.1517,step5,test
1.0,0.6076,step5,test
1.0,0.6857,step5,test
1.0,0.4833,step5,test
1.0,0.6832,step5,test
1.0,0.7336,step5,test
1.0,0.5037,step5,test
0.0,0.7833,step5,test
1.0,1.0825,step5,test
1.0,0.7647,step5,test
1.0,30.2669,step5,test
1.0,0.7333,step5,test
1.0,0.9669,step5,test
