corr,rt,block_type,trial_type
1.0,0.5202,step1,practice
1.0,0.5439,step1,practice
1.0,0.6603,step1,practice
1.0,0.6513,step1,practice
1.0,0.5649,step1,practice
1.0,0.4495,step1,practice
1.0,0.6332,step1,practice
1.0,0.5739,step1,practice
1.0,0.5118,step1,practice
1.0,1.3288,step1,practice
1.0,0.4922,step1,practice
1.0,0.482,step1,practice
1.0,0.6478,step1,practice
1.0,0.9792,step1,practice
1.0,0.592,step1,practice
1.0,0.535,step1,practice
1.0,0.4245,step1,practice
1.0,0.4557,step1,practice
1.0,0.634,step1,practice
1.0,0.76,step1,practice
1.0,0.6627,step2,practice
1.0,0.634,step2,practice
1.0,0.5733,step2,practice
1.0,0.6797,step2,practice
1.0,0.7651,step2,practice
1.0,0.5656,step2,practice
1.0,0.5482,step2,practice
1.0,0.6678,step2,practice
1.0,1.1199,step2,practice
1.0,0.5361,step2,practice
0.0,0.5485,step2,practice
1.0,1.1836,step2,practice
1.0,0.6041,step2,practice
1.0,0.5929,step2,practice
0.0,0.5057,step2,practice
1.0,0.7245,step2,practice
1.0,0.6203,step2,practice
1.0,0.4689,step2,practice
1.0,0.7864,step2,practice
1.0,0.6059,step2,practice
1.0,0.5016,step3,practice
1.0,0.5044,step3,practice
1.0,0.6172,step3,practice
1.0,0.6883,step3,practice
1.0,0.5499,step3,practice
1.0,0.4863,step3,practice
1.0,0.6399,step3,practice
1.0,0.6562,step3,practice
1.0,0.4656,step3,practice
1.0,0.57,step3,practice
1.0,0.5649,step3,practice
1.0,0.5586,step3,practice
1.0,0.6658,step3,practice
1.0,0.5364,step3,practice
1.0,0.4556,step3,practice
1.0,0.5539,step3,practice
1.0,0.6821,step3,practice
1.0,0.6348,step3,practice
1.0,1.1639,step3,practice
1.0,0.4916,step3,practice
1.0,0.7835,step3,test
1.0,0.5678,step3,test
1.0,0.5531,step3,test
1.0,0.6091,step3,test
1.0,0.5874,step3,test
1.0,0.5684,step3,test
1.0,1.1941,step3,test
1.0,0.5808,step3,test
1.0,0.5888,step3,test
1.0,0.5202,step3,test
1.0,0.5522,step3,test
1.0,0.8005,step3,test
1.0,0.6637,step3,test
1.0,0.52,step3,test
1.0,0.5099,step3,test
0.0,0.4518,step3,test
1.0,1.6632,step3,test
1.0,0.6752,step3,test
1.0,1.0128,step3,test
1.0,0.5521,step3,test
1.0,1.5187,step3,test
1.0,0.5996,step3,test
1.0,0.6305,step3,test
1.0,0.4914,step3,test
1.0,1.1018,step3,test
1.0,0.5999,step3,test
1.0,0.5535,step3,test
0.0,1.1709,step3,test
1.0,0.7057,step3,test
1.0,0.9309,step3,test
1.0,1.2633,step3,test
1.0,0.6145,step3,test
1.0,0.6521,step3,test
1.0,0.9443,step3,test
1.0,0.6387,step3,test
1.0,0.9668,step3,test
1.0,0.4522,step3,test
1.0,0.4782,step3,test
1.0,0.4825,step3,test
1.0,0.5729,step3,test
1.0,0.5472,step4,practice
1.0,0.6896,step4,practice
1.0,0.5573,step4,practice
1.0,0.6077,step4,practice
1.0,0.6327,step4,practice
1.0,0.5855,step4,practice
1.0,0.6354,step4,practice
1.0,0.6319,step4,practice
1.0,0.6408,step4,practice
1.0,0.5823,step4,practice
1.0,0.8153,step4,practice
1.0,0.6059,step4,practice
1.0,0.5096,step4,practice
1.0,0.7311,step4,practice
1.0,0.7671,step4,practice
1.0,0.6012,step4,practice
1.0,0.5695,step4,practice
1.0,0.6408,step4,practice
1.0,0.6158,step4,practice
1.0,0.6167,step4,practice
1.0,0.9488,step5,practice
1.0,0.7143,step5,practice
1.0,0.4365,step5,practice
1.0,0.6682,step5,practice
1.0,0.8188,step5,practice
1.0,0.6265,step5,practice
1.0,0.5657,step5,practice
1.0,0.627,step5,practice
1.0,0.6537,step5,practice
0.0,0.5824,step5,practice
1.0,0.569,step5,practice
1.0,0.6068,step5,practice
1.0,0.5511,step5,practice
1.0,0.5668,step5,practice
1.0,0.5911,step5,practice
1.0,0.4444,step5,practice
1.0,0.4918,step5,practice
1.0,0.6505,step5,practice
1.0,0.6581,step5,practice
1.0,0.6427,step5,practice
0.0,0.8311,step5,test
1.0,1.6835,step5,test
1.0,0.7258,step5,test
1.0,1.2502,step5,test
1.0,0.7168,step5,test
1.0,0.5098,step5,test
1.0,0.6022,step5,test
1.0,0.96,step5,test
1.0,0.5161,step5,test
1.0,0.5813,step5,test
1.0,0.6634,step5,test
1.0,0.6465,step5,test
1.0,0.5188,step5,test
1.0,0.5073,step5,test
1.0,0.5764,step5,test
1.0,0.4143,step5,test
0.0,0.5119,step5,test
1.0,1.0255,step5,test
1.0,0.6981,step5,test
1.0,0.5653,step5,test
1.0,0.7174,step5,test
1.0,1.921,step5,test
1.0,0.6344,step5,test
1.0,0.6466,step5,test
1.0,0.6173,step5,test
0.0,0.5161,step5,test
1.0,1.1721,step5,test
1.0,0.5544,step5,test
1.0,0.9029,step5,test
1.0,0.5666,step5,test
1.0,0.6331,step5,test
1.0,0.5,step5,test
1.0,0.5173,step5,test
1.0,0.7145,step5,test
1.0,0.7146,step5,test
1.0,0.6654,step5,test
1.0,0.4134,step5,test
1.0,0.7985,step5,test
1.0,0.5176,step5,test
1.0,0.6385,step5,test
