corr,rt,block_type,trial_type
1.0,0.9241,step1,practice
1.0,0.9286,step1,practice
1.0,0.7261,step1,practice
1.0,0.7949,step1,practice
1.0,0.6857,step1,practice
1.0,1.0705,step1,practice
1.0,0.6464,step1,practice
1.0,0.5899,step1,practice
1.0,0.5652,step1,practice
1.0,0.5548,step1,practice
1.0,0.7687,step1,practice
1.0,0.6682,step1,practice
1.0,0.9687,step1,practice
1.0,0.6246,step1,practice
1.0,0.946,step1,practice
1.0,0.7576,step1,practice
1.0,0.5921,step1,practice
1.0,0.7102,step1,practice
1.0,0.7255,step1,practice
1.0,0.7713,step1,practice
1.0,1.6775,step4,practice
1.0,1.068,step4,practice
1.0,0.7592,step4,practice
1.0,0.6956,step4,practice
1.0,0.7842,step4,practice
1.0,2.1516,step4,practice
1.0,0.9761,step4,practice
1.0,0.7185,step4,practice
1.0,0.6664,step4,practice
1.0,0.8202,step4,practice
1.0,1.0842,step4,practice
1.0,0.619,step4,practice
1.0,1.0386,step4,practice
1.0,0.5685,step4,practice
1.0,0.6514,step4,practice
1.0,0.5373,step4,practice
1.0,0.7474,step4,practice
1.0,0.6512,step4,practice
1.0,0.6064,step4,practice
1.0,0.6289,step4,practice
1.0,1.422,step5,practice
1.0,2.3546,step5,practice
1.0,1.8857,step5,practice
1.0,1.347,step5,practice
1.0,0.6362,step5,practice
1.0,0.8854,step5,practice
1.0,0.5067,step5,practice
1.0,0.7545,step5,practice
1.0,0.7413,step5,practice
0.0,0.7546,step5,practice
1.0,1.3998,step5,practice
1.0,0.6709,step5,practice
1.0,0.7691,step5,practice
1.0,0.8681,step5,practice
1.0,0.7353,step5,practice
1.0,1.2191,step5,practice
1.0,1.0133,step5,practice
1.0,0.6351,step5,practice
1.0,0.8805,step5,practice
1.0,0.7502,step5,practice
1.0,1.3334,step5,test
1.0,0.5658,step5,test
1.0,0.6516,step5,test
1.0,0.8658,step5,test
1.0,0.6857,step5,test
1.0,1.0512,step5,test
1.0,0.6676,step5,test
0.0,0.6045,step5,test
1.0,0.9578,step5,test
1.0,0.7855,step5,test
1.0,0.683,step5,test
1.0,0.746,step5,test
1.0,1.1298,step5,test
1.0,0.7368,step5,test
1.0,4.8176,step5,test
1.0,0.9324,step5,test
1.0,1.3035,step5,test
1.0,1.0852,step5,test
1.0,1.0216,step5,test
1.0,0.7558,step5,test
1.0,1.7189,step5,test
1.0,0.6889,step5,test
1.0,1.7019,step5,test
1.0,0.908,step5,test
1.0,0.782,step5,test
1.0,0.7511,step5,test
1.0,0.7173,step5,test
1.0,0.6528,step5,test
1.0,0.6001,step5,test
0.0,1.419,step5,test
1.0,1.2345,step5,test
0.0,1.6294,step5,test
1.0,0.9691,step5,test
1.0,0.6036,step5,test
0.0,0.785,step5,test
1.0,0.8849,step5,test
1.0,0.6469,step5,test
1.0,0.7881,step5,test
1.0,0.5454,step5,test
1.0,0.9674,step5,test
1.0,0.6719,step2,practice
1.0,0.6084,step2,practice
1.0,0.6538,step2,practice
1.0,0.68,step2,practice
1.0,0.6797,step2,practice
1.0,0.8863,step2,practice
1.0,0.6148,step2,practice
1.0,0.6569,step2,practice
1.0,0.696,step2,practice
1.0,0.7544,step2,practice
1.0,0.884,step2,practice
1.0,0.8547,step2,practice
1.0,1.0203,step2,practice
1.0,0.5674,step2,practice
1.0,0.7587,step2,practice
1.0,0.7041,step2,practice
1.0,0.5849,step2,practice
1.0,1.0026,step2,practice
1.0,1.3265,step2,practice
1.0,0.5669,step2,practice
1.0,0.7177,step3,practice
1.0,0.5212,step3,practice
1.0,0.5508,step3,practice
1.0,0.869,step3,practice
1.0,0.469,step3,practice
1.0,0.7522,step3,practice
1.0,1.0347,step3,practice
1.0,0.641,step3,practice
1.0,0.7466,step3,practice
1.0,0.5674,step3,practice
1.0,0.5545,step3,practice
1.0,0.575,step3,practice
1.0,0.7407,step3,practice
1.0,0.7353,step3,practice
1.0,0.5845,step3,practice
1.0,0.5246,step3,practice
1.0,0.6012,step3,practice
1.0,0.4513,step3,practice
1.0,0.4993,step3,practice
0.0,0.6134,step3,practice
1.0,0.6839,step3,test
1.0,1.4534,step3,test
1.0,0.9871,step3,test
1.0,0.4333,step3,test
1.0,0.6499,step3,test
1.0,0.6706,step3,test
1.0,0.5039,step3,test
1.0,0.4537,step3,test
1.0,0.4957,step3,test
1.0,0.447,step3,test
1.0,0.397,step3,test
1.0,0.4839,step3,test
1.0,0.9535,step3,test
1.0,0.7342,step3,test
1.0,0.8181,step3,test
1.0,1.03,step3,test
1.0,1.1012,step3,test
1.0,0.9684,step3,test
1.0,0.818,step3,test
1.0,0.7535,step3,test
1.0,0.8346,step3,test
1.0,0.7843,step3,test
1.0,0.5873,step3,test
1.0,0.5353,step3,test
1.0,0.6709,step3,test
1.0,1.029,step3,test
1.0,0.4676,step3,test
1.0,0.5508,step3,test
1.0,0.7345,step3,test
1.0,0.8024,step3,test
1.0,0.5462,step3,test
1.0,0.4337,step3,test
1.0,0.514,step3,test
1.0,0.7343,step3,test
1.0,0.5014,step3,test
1.0,0.705,step3,test
1.0,0.648,step3,test
1.0,0.6724,step3,test
1.0,0.5891,step3,test
1.0,0.5022,step3,test
